Index,SongName,Artist,Genre,ID,Length,Explicit,PercentRating
631,After The Goldrush,Prelude,"[]",0fkx1Gu0Iep5bKeNiJ8Qfi,127173,FALSE,30
632,After The Love Has Gone,"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",3cfnGXJ9bmiWvFqEO6ff8B,278040,FALSE,67
633,After The Lovin',Engelbert Humperdinck,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",7N25xNY1ap5wrSKzlbXd0B,234373,FALSE,47
634,After The Rain,Nelson,"['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",3VWGHiQO7fArciqoKB2DSx,245862,FALSE,47
635,After You,Dionne Warwick,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",5Cxv11eVuzxA2uQGlEIitQ,241440,FALSE,23
636,Afterglow,Ed Sheeran,"['pop', 'uk pop']",0E4Y1XIbs8GrAT1YqVy6dq,185486,FALSE,84
637,Afterglow,Taylor Swift,"['dance pop', 'pop', 'post-teen pop']",1SymEzIT3H8UZfibCs3TYi,223293,FALSE,74
638,Afternoon Delight,Starland Vocal Band,"['bubblegum pop', 'soft rock']",62hzQs9ygiEgudeWCUHcuJ,219673,FALSE,17
639,Afternoons & Coffeespoons,Crash Test Dummies,"['canadian rock', 'pop rock']",21qfURxhcUJeeKKzB132ze,235933,FALSE,40
640,Again And Again,Jewel,"['alaska indie', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']",0eqegAaplGBvg5jFjosHgb,236173,FALSE,30
641,Again Tonight,John Mellencamp,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",1UyrQJQQ4yynQugmLAbjoT,197693,FALSE,34
642,Again,Faith Evans,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",17Yws6NV4W7lAGPtq4UPIT,198786,FALSE,28
643,Again,Fetty Wap,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",3ESSGgWzRf1xvP7G5hHMhB,312240,TRUE,70
644,Again,Janet Jackson,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",1GrikfH0jDejDvrxo84n4P,301200,FALSE,68
645,Again,Lenny Kravitz,"['permanent wave', 'pop rock', 'rock']",5c1QJAiC3773EwiZLwHf5x,231666,FALSE,68
646,Against All Odds (Take A Look At Me Now),Phil Collins,"['mellow gold', 'soft rock']",63CHa6rmamv9OsehkRD8oz,206360,FALSE,75
647,Against The Wind,Bob Seger,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",1SWmFiFSIBoDbQJjNKC7SR,333720,FALSE,63
648,Age Ain't Nothing But A Number,Aaliyah,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",2hMk3VNicbCoV8I81m7Z3q,253960,FALSE,52
649,Ah! Leah!,Donnie Iris,"['album rock']",3ifaGhNHnCPQ9zdnOfolcZ,222533,FALSE,52
650,"Ahab The Arab",Ray Stevens,"['bubblegum pop', 'comic', 'country rock', 'novelty']",792qsDAf2ScTLCVjXS6HwB,262333,FALSE,34
651,Ai Se Eu Te Pego,Michel Telo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",46aIq2GKW7Vr6i4g2Vvycd,170493,FALSE,65
652,Aiming At Your Heart,The Temptations,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",7rrPu2pv3mEw0gNP1Juwcd,360640,FALSE,17
653,Ain't 2 Proud 2 Beg,TLC,"['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",5kVSEpbyuLIVuPM1i2KivC,336560,FALSE,49
654,Ain't Always The Cowboy,Jon Pardi,"['contemporary country', 'country', 'country road', 'modern country rock']",77XoAnllT85lmR9WP0D8dS,220880,FALSE,68
655,Ain't Back Yet,Kenny Chesney,"['contemporary country', 'country', 'country road']",5jjoS9t9LgIsSGbVrtoKR7,239813,FALSE,41
656,Ain't Easy,YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",485RHcQUM5qotAlfutUhwT,145851,TRUE,52
657,Ain't Even Done With The Night,John Cougar,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",4z8D58IC56O0JH2B818SkX,279066,FALSE,57
658,Ain't Gonna Be That Way,Marv Johnson,"['motown', 'rhythm and blues']",0ZWqVaUbxHvCsIPPhQvbft,150093,FALSE,1
659,Ain't Gonna Bump No More (with No Big Fat Woman),Joe Tex,"[]",0XXjBRi5sNWojqxmYJGiA2,403640,FALSE,33
660,Ain't Gonna Eat Out My Heart Anymore,Angel,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock']",7ncIYb0xb57bSgYllscI0f,172333,FALSE,10
661,Ain't Gonna Kiss Ya,The Ribbons,"[]",3dsUBREw7qg7VnT736SbNy,144146,FALSE,4
662,Ain't Gonna Lie,Keith,"['australian country', 'contemporary country', 'country', 'country road']",2HcT0IGf27ov1w9ncWtij6,181306,FALSE,13
663,Ain't Gonna Rest (Till I Get You),The Five Stairsteps,"['chicago soul', 'classic soul', 'motown', 'soul']",2c3icRUTCk1STapXM1UJbB,157800,FALSE,11
664,Ain't Gonna' Hurt Nobody,Brick,"['modern alternative rock', 'modern rock']",2gdmo3ULjoHN3iDsufbvPG,235333,FALSE,44
665,Ain't Got No Home,The Band,"['electropop', 'hopebeat', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'stomp and holler']",3zJgt8DyC6ypyDnlrxUV8H,204666,FALSE,31
666,Ain't It A Sad Thing,R. Dean Taylor,"['classic uk pop', 'motown', 'northern soul']",3aQf3GpxbiJWA0VgH3ayKU,148026,FALSE,3
667,Ain't It A Shame,Major Lance,"['beach music', 'chicago soul', 'classic soul', 'motown', 'northern soul', 'rhythm and blues', 'soul']",5UrPacEd3L8dsjwSNPDL2d,124533,FALSE,11
668,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",5ahFyKndeg1hqfmNumL3WF,229800,FALSE,58
669,Ain't It Fun,Paramore,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",1j8z4TTjJ1YOdoFEDwJTQa,296520,FALSE,74
670,Ain't It The Truth,Mary Wells,"['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",58p1pH8V4ZLfJ1RusdeUIk,166493,FALSE,16
671,"Ain't It Baby",The Miracles,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",14WPjMgMJfsxSaz3dm9KwQ,155240,FALSE,7
672,Ain't I,Yung L.A. Featuring Young Dro & T.I.,"['atl hip hop', 'dirty south rap', 'southern hip hop', 'trap']",6cnufgF6qLJGZT2PRFZBr1,252093,TRUE,49
673,Ain't Leavin Without You,Jaheim,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",7nkIQ02m4KItFfDfWrEApi,200613,FALSE,43
674,Ain't Love A Witch,Rod Stewart,"['adult standards', 'mellow gold', 'soft rock']",12myqPkW3bmux5bPISk9GC,279706,FALSE,28
675,Ain't My Fault,Zara Larsson,"['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",0ADG9OgdVTL7fgREP75BrZ,224030,FALSE,71
676,Ain't No Love In The Heart Of The City,Bobby Bland,"['blues', 'electric blues', 'soul', 'soul blues', 'southern soul']",4qYHnP5AmKzXbJhciPV8si,233560,FALSE,59
677,Ain't No Mountain High Enough,Diana Ross,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",1KbuhBnzMHp4eq1q6flhWd,215200,FALSE,61
678,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",7tqhbajSfrz2F7E1Z75ASX,151666,FALSE,81
679,Ain't No Other Man,Christina Aguilera,"['dance pop', 'pop', 'post-teen pop', 'r&b']",7huo2wvrCgRucUsjdSDLQV,228906,FALSE,62
680,Ain't No Playa,Rappin' 4-Tay,"['g funk', 'gangster rap', 'hyphy']",3Mu5nGJNRiDWdFgHV3OuIo,302360,TRUE,23
681,Ain't No Rest For The Wicked,Cage The Elephant,"['garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",3Pzh926pXggbMe2ZpXyMV7,175493,FALSE,75
682,Ain't No Stoppin' Us Now,McFadden & Whitehead,"['disco', 'philly soul', 'post-disco', 'quiet storm']",6EOdY7I7Xm1vPP1cyaGbWZ,220866,FALSE,57
683,Ain't No Stopping Us Now,Kane Brown,"['contemporary country', 'country road']",2I5ao7JannZZMlweLTz0hO,182720,FALSE,54
684,Ain't No Sunshine,Bill Withers,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul']",1k1Bqnv2R0uJXQN4u6LKYt,125093,FALSE,77
685,Ain't No Telling,Bobby Bland,"['blues', 'electric blues', 'soul', 'soul blues', 'southern soul']",603aCBXRNkrSTiM4uRGkbj,148160,FALSE,2
686,Ain't No Way To Treat A Lady,Helen Reddy,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'mellow gold', 'soft rock']",6eVAEqfTAe6FmPcwY7hhnG,208760,FALSE,30
687,Ain't No Way,Aretha Franklin,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",3BucMqBqIR5Aw7MrUkF00y,254399,FALSE,50
688,Ain't No Woman (Like The One I've Got),Four Tops,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",6q8NBpF6twALMb86FBpLgQ,187773,FALSE,49
689,Ain't Nobody Home,B.B. King,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",3hCIZ8sgJm5MUh7ulehPGX,299533,FALSE,44
690,Ain't Nobody Home,Howard Tate,"['southern soul']",13t4VV3Y9PBk0OnAAw03WT,146826,FALSE,8
691,Ain't Nobody Like You,Miki Howard,"['funk', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']",4ceQKHtNjYa3f3zwEDYY7q,295373,FALSE,30
692,Ain't Nobody,Chaka Khan,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",2NVpYQqdraEcQwqT7GhUkh,280853,FALSE,71
693,Ain't Nobody,Diana King,"['reggae fusion']",67EJJfVy93Hlyo3Z742Ka7,321906,FALSE,29
694,Ain't Nothing 'Bout You,Brooks & Dunn,"['contemporary country', 'country', 'country road', 'country rock']",2BPiamp7M8ARGtxjNyTZWf,241093,FALSE,58
695,Ain't Nothing Like The Real Thing,Aretha Franklin,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",2ZLTVGtWmEnuWzTmFPSyvz,229960,FALSE,21
696,Ain't Nothing Like The Real Thing,Donny & Marie Osmond,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul', 'vocal jazz']",3s0D8NiqXmaZdINIojlvJF,142240,FALSE,14
697,Ain't Nothing Like The Real Thing,Marvin Gaye & Tammi Terrell,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",37soQoNhEEIrhhYgHWK1xU,138533,FALSE,53
698,Ain't Nothing You Can Do,Bobby Bland,"['blues', 'electric blues', 'soul', 'soul blues', 'southern soul']",5IZln657niIZ1muB2uCkek,148400,FALSE,23
699,Ain't Seen Love Like That,Mr. Big,"['album rock', 'glam metal', 'hard rock', 'rock']",0Np00vOtVvqZpHqEyYylAs,211573,FALSE,31
700,Ain't She Sweet,The Beatles,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",3OUpVpFeNx5jeInhHqiNfs,133346,FALSE,45
701,Ain't So Easy,David & David,"['dance pop', 'edm', 'pop']",5UqVGRsDTAwBMTnCyscEdT,290493,FALSE,25
702,Ain't That A Groove (Part 1),James Brown And The Famous Flames,"['motown', 'soul']",71PHf4hLbw4LnQ02N8Gx7h,213440,FALSE,23
703,Ain't That A Shame!,The 4 Seasons,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",3rp5zzMbbbz71pw5Yh2lnq,156546,FALSE,28
704,Ain't That A Shame,Cheap Trick,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",7ej76VUd7UrJv6k11GGByI,309266,FALSE,37
705,Ain't That Enough For You,John Davis And The Monster Orchestra,"['deep disco']",0m49uL9sFqcr7r0Rq8P1zP,537946,FALSE,24
706,Ain't That Just Like A Woman,Fats Domino,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",3GK5ETquucGLxWBrzBY9nY,162533,FALSE,7
707,Ain't That Just Like Me,The Searchers,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",3OHz1Hr64jByifpOS61exg,145226,FALSE,14
708,Ain't That Just The Way,Lutricia McNeal,"[]",6OmIDgADWwbBCuGNnd9jDj,215600,FALSE,42
709,Ain't That Love,Four Tops,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",67SVvBhxFzSZiNoCGOfdTe,146666,FALSE,1
710,Ain't That Loving You (For More Reasons Than One),Isaac Hayes & David Porter,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",18zKxJIMjdfHjAXMdTXdNJ,261880,FALSE,11
711,Ain't That Loving You (For More Reasons Than One),Luther Ingram,"['classic soul', 'memphis soul', 'southern soul']",49IQpipnAdKebfTwJRJrtM,250973,FALSE,19
712,Ain't That Loving You Baby,Elvis Presley,"['adult standards', 'rock-and-roll', 'rockabilly']",1puwYWRSG7g0d8ChPmOV6t,143013,FALSE,27
713,Ain't That Peculiar,Funny,"['colombian pop', 'cumbia', 'ecuadorian pop', 'latin', 'latin pop', 'latin viral pop', 'pop reggaeton', 'tropical']",4RAS6QT974bl5blsapzVGq,245800,FALSE,32
714,Ain't That Peculiar,Marvin Gaye,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",1yyJNEU2gWG6QiJkhPwrde,179693,FALSE,47
715,Ain't Too Proud To Beg,Rick Astley,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",1j0q1Ljv4gdFYiwtw3vGPU,258133,FALSE,30
716,Ain't Too Proud To Beg,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",657o30OsXhfnfi3IoWHprm,210560,FALSE,38
717,Ain't Too Proud To Beg,The Temptations,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",4CoGNqLap7UGU5Q3VdKug0,156173,FALSE,67
718,Ain't Understanding Mellow,Jerry Butler & Brenda Lee Eager,"['beach music', 'chicago soul', 'classic soul', 'motown', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul']",5ehrJB4xFea5kph6jVoWtS,260333,FALSE,38
719,Ain't Wastin' Time No More,The Allman Brothers Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",4euYSSvpQZSAQ4gThyL2QD,221890,FALSE,57
720,Ain't Worried About Nothin,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0UAmPUdpTRq8w54B3H8TzY,212426,TRUE,48
721,Ain't Worth The Whiskey,Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']",3OZVqx1YsqDDkxQ6TnmHtn,191906,FALSE,61
722,Ain't Your Mama,Jennifer Lopez,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",2hgzdQdnfWwtdpZbhZlV72,218234,FALSE,72
723,Air Disaster,Albert Hammond,"['dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",4Kcn3bOKxqVpSka7XMhSHN,218866,FALSE,40
724,Air Force Ones,"Nelly Featuring Kyjuan, Ali & Murphy Lee","['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",7kAFSrTIOiVZ0gnHBuAH3l,304000,TRUE,62
725,Airplanes,B.o.B Featuring Hayley Williams,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",6lV2MSQmRIkycDScNtrBXO,180480,TRUE,76
726,Ajax Airlines,Hudson and Landry,"[]",7hRu0zfGU7b9JX7frtM69m,239893,FALSE,5
727,Ajax Liquor Store,Hudson and Landry,"[]",50i7iJSGaM1aOb2ZZd1iCD,174826,FALSE,8
728,Al Di La',Emilio Pericoli,"[]",2EFuKrTmy6wCB9C7Bvyyia,197137,FALSE,36
729,Al Di La,Connie Francis,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",4kOlKSR11PMW8ZccQNCCVy,199773,FALSE,28
730,Alabama Getaway,Grateful Dead,"['classic rock', 'cosmic american', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",5WVF1Ftv5oxspRac9km99R,216569,FALSE,47
731,Alabama Wild Man,Jerry Reed,"['comic', 'country', 'country rock']",2KBUC04CQTAfgEM0T2FBix,161986,FALSE,24
732,Alabam,Cowboy Copas,"['honky tonk']",6x8EqpeM8XzeoEKfatpSYP,139906,FALSE,27
733,Aladdin,Bobby Curtola,"['deep adult standards']",5VsIsLz4LWBKwmsrHayGLt,129800,FALSE,11
734,Album Of The Year (Freestyle),J. Cole,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",6rDaCGqcQB1urhpCrrD599,138872,TRUE,65
735,Alcohol,Brad Paisley,"['contemporary country', 'country', 'country road']",5wKaxpvqXq95IaoAVPLgoi,290933,FALSE,53
736,Alejandro,Lady Gaga,"['dance pop', 'pop']",4lwavw59UjXUPJZtKNdFYp,274213,FALSE,61
737,Alfie,Cher,"['dance pop', 'hollywood', 'new wave pop', 'pop']",0u5J4IdTy7HSloMZSdsClZ,171426,FALSE,36
738,Alfie,Cilla Black,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']",2IqtBxwRgNOt7YWMmulrUZ,159760,FALSE,36
739,Alfie,Dionne Warwick,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",5eeZr5k6eprE1NToNTZuxs,165306,FALSE,34
740,Alibis,Sergio Mendes,"['bossa nova', 'brazilian jazz', 'samba']",5t8YfppCGP89RcJrjs4Ybj,242706,FALSE,28
741,Alibis,Tracy Lawrence,"['arkansas country', 'contemporary country', 'country', 'country road', 'country rock']",1Mew3ipJFmRpSj83LRyxod,182960,FALSE,53
742,Alice In Wonderland,Neil Sedaka,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",6ud44OoRGtmMAkQQVkEgZt,151333,FALSE,22
743,Alice Long (You're Still My Favorite Girlfriend),Tommy Boyce & Bobby Hart,"['brill building pop', 'bubblegum pop']",4eM7bZnwoRQbVXktBxwlXa,171240,FALSE,16
744,Alice,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",4gLVsEaNMpzkCAM0hXgDoi,300986,FALSE,55
745,Alice,Lady Gaga,"['dance pop', 'pop', 'post-teen pop']",41A89rj3GoMG6ktN37L7PG,177600,FALSE,66
746,Alien,Atlanta Rhythm Section,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock', 'yacht rock']",7DZQd335o3GLCJhkqUox4I,294400,FALSE,35
747,Alive & Kicking,Simple Minds,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",2x5IXUFOcvvBUtEpnCBNlp,289453,FALSE,65
748,Alive Again,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",69kBU36OR6j8apeZhQIPcu,247960,FALSE,20
749,Alive,Bee Gees,"['adult standards', 'disco', 'mellow gold', 'soft rock']",3mRM4NM8iO7UBqrSigCQFH,285373,FALSE,78
750,Alive,Krewella,"['big room', 'brostep', 'catstep', 'dance pop', 'edm', 'electra', 'electro house']",2SHnUyZq0zwmvRIl4WY77G,290760,FALSE,57
751,Alive,P.O.D.,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",1X4Ntw6Lbaa1ACgilCqMpr,205026,FALSE,64
752,Alive,Sia,"['australian dance', 'australian pop', 'dance pop', 'pop']",25R5Tdr4K7ENb6umHzdCXn,263520,FALSE,66
753,All 4 Love,Color Me Badd,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",4XmsMIMjvDIFEjeY3ycMzW,211493,FALSE,52
754,All About It,Hoodie Allen Featuring Ed Sheeran,"['indie pop rap', 'pop rap']",2rvHIXjN4TCFuFLZk3qAxn,205733,TRUE,47
755,All About My Girl,Jimmy McGriff,"['hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']",4Mrfq1W2qM2BGuIm1JSrLP,236133,FALSE,20
756,All About Soul,Billy Joel,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",00p615Q4EFYMIAr055wqRu,361306,FALSE,47
757,All About That Bass,Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",5jE48hhRu8E6zBDPRSkEq7,187920,TRUE,71
758,All About Tonight,Blake Shelton,"['contemporary country', 'country', 'country road', 'oklahoma country']",5cQIrML7iJEUsOCNsHqWlB,205613,FALSE,47
759,All Alone Am I,Brenda Lee,"['adult standards', 'brill building pop']",4tMnrDxy7Vmv7HyK3ZTO2w,166573,FALSE,49
760,All Along The Watchtower,The Jimi Hendrix Experience,"[]",6LEXD2N3PxSmu4BMUHjaTb,284146,FALSE,2
761,All Along,Blessid Union Of Souls,"['cowpunk', 'neo mellow', 'pop rock', 'post-grunge']",4BWAfHcuiNeOW2DrtP6RbD,234706,FALSE,17
762,All American Girls,Sister Sledge,"['dance pop', 'disco', 'disco house', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul']",28gKFaRNe013GtaKLtiHbH,283826,FALSE,44
763,All Around Me,Flyleaf,"['alternative metal', 'christian alternative rock', 'christian rock', 'nu metal', 'pop emo', 'post-grunge']",1zN6ynJG4PdR61YWv4PQ3Y,198506,FALSE,62
764,All Around Me,Justin Bieber,"['canadian pop', 'pop', 'post-teen pop']",5Py8zRKGkZvgHniVVtvNCN,136906,FALSE,65
765,All Around The World,Justin Bieber Featuring Ludacris,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",1Mg8vLBYwizu7AuhYQO64V,244546,FALSE,64
766,All Around The World,Lisa Stansfield,"['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']",0piPn2zyL4Yi60ml53qNXE,268293,FALSE,50
767,All Bad,Justin Bieber,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",3JNEXPTnSxqlxNqhTW61D2,182746,FALSE,50
768,All Because Of You,Marques Houston Featuring Young Rome,"['dance pop', 'deep pop r&b', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",43PXNweF6u0LS9N6czAY0M,212013,FALSE,41
769,All By Myself,Celine Dion,"['canadian pop', 'dance pop']",0gsl92EMIScPGV1AU35nuD,312306,FALSE,67
770,All By Myself,Eric Carmen,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",0AQqrtK1pULuwZUXhwaaDz,430000,FALSE,64
771,All By Myself,Glee Cast,"['glee club', 'hollywood', 'post-teen pop']",37JZpX7LIxgUoOLU2umng2,247306,FALSE,39
772,All Cried Out,Allure Featuring 112,"[]",1DViQw0p1vo0eAMRlUF4Lr,275773,FALSE,42
773,All Cried Out,Dusty Springfield,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']",5kSEYDFCbFH0kxMwLh4iVx,181866,FALSE,9
774,All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,"[]",0046quUYhSAFccrKIC3Iht,284973,FALSE,39
775,All Da Smoke,Future & Young Thug,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1wWRtPIKD7ZNvtsrzLyTev,204960,TRUE,57
776,All Day And All Of The Night,The Kinks,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",78JmElAFmrPNhLjovDR9Jm,141506,FALSE,70
777,All Day Long,Chance The Rapper Featuring John Legend,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",1g3ErLqysBJ5EIGdYYMWFZ,208238,FALSE,67
778,All Day Music,War,"['garage rock', 'indie pop', 'indie rock', 'modern rock', 'piano rock', 'rock', 'stomp and holler']",6nOgfdfLQ6ZzlRMTqiqQlt,243866,FALSE,43
779,All Day,"Kanye West Featuring Theophilus London Allan Kingdom & Paul McCartney","['chicago rap', 'rap']",79reBHqpRoWXaQbjBBY3UC,310906,TRUE,63
780,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0hy1SOTEn9ifXTzOwnCwEr,223973,TRUE,71
781,All Eyez On Me,Monica,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",0rHehT9M8peRzeV1O1FeOk,238773,FALSE,36
782,All Eyez,The Game Featuring Jeremih,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3JEzGRDUsozrehZTq3dKE8,215297,TRUE,59
783,All Fall Down,Five Star,"['modern uplift']",3sNNxTQprci6YQno1ftNEy,212306,FALSE,26
784,All Falls Down,Kanye West Featuring Syleena Johnson,"['chicago rap', 'rap']",5SkRLpaGtvYPhw02vZhQQ9,223506,TRUE,73
